100	water park;customer service;cotton candy;rustlers rooste;go back;very nice;first time;front desk;very good;check out;pretty good;arizona grand;prime rib;come back;lazy river;not sure;fry bread;next time;frys electronics;great place;
246	pumpkin patch;per person;train ride;corn maze;handicap parking;tolmachoff farms;your time;grocery store;waste your;parking lot;handicap parking spaces;year old;great time;brandywine tomatoes;make sure;taking up;waste your time;every year;farm animals;parking spaces;
247	network alignment;told them;order from;20 minutes;these guys;no charge;he said;lo mein;told us;network alignment brakes;brake system;so happy;customer service;feel like;number 1;alignment brakes;2 hours;first time;1 chinese;too many;
248	customer service;jim brown;long wongs;brown sons;jim brown sons;anywhere else;drive thru;artist took;dr grant;roofing company;came over;year warranty;came out;make sure;run down;went through;said no;no peter;his wife;several things;
249	pet door;hale pet;customer service;hale pet door;years ago;big tin;big tin shed;tin shed;door through;sliding glass;so many;dog door;door installed;picked up;from them;two weeks;sliding glass door;weeks later;glass door;doggie door;
250	home depot;customer service;pizza mia;really good;very good;pretty good;came out;pizza joint;kitchen cabinets;table top;go back;one topping;panda express;counter tops;full price;very helpful;only thing;fast food;business cards;arizona campers;
251	dim sum;great wall;chinese food;very good;came out;chicken feet;come back;go back;customer service;best dim sum;best dim;first time;shu mai;pretty good;bbq pork;really good;chinese restaurant;fried rice;good food;back again;
252	customer service;capitol collision;these guys;highly recommend;great service;know what;discount tire;by far;first time;years ago;he said;great experience;your car;not only;oil change;ice cream;auto shop;quality inn;long time;could not;
253	thai rama;thai food;pad thai;customer service;fried rice;mexican food;go back;light rail;not sure;very good;can get;very friendly;yellow curry;parking lot;pretty good;ive ever;ended up;every time;no one;first time;
254	ice cream;first time;customer service;go back;come back;every time;feel like;highly recommend;very friendly;very nice;make sure;so much;not only;very good;years ago;so many;ended up;know what;next time;not sure;
255	customer service;very good;go back;cherry blossom;first time;pretty good;really good;happy hour;great place;very friendly;pizza heaven;next time;come back;central phoenix;great service;every time;good food;so much;so good;thin crust;
256	chicken fried;fried steak;chicken fried steak;customer service;happy hour;go back;very good;first time;trader joes;mashed potatoes;really good;great service;great place;every time;pretty good;come back;so much;very friendly;next time;feel like;
257	customer service;capital grille;happy hour;cheesecake factory;go back;very good;apple store;first time;great place;very nice;great service;highly recommend;came out;every time;come back;french dip;so much;pretty good;really good;feel like;
258	happy hour;hava java;zen 32;very good;very nice;dr meger;highly recommend;go back;hermosa inn;customer service;wine list;great place;outdoor seating;last night;24 hour;ive ever;first time;not sure;so much;hour fitness;
259	havana cafe;very good;cuban food;go back;ice cream;feel like;black bean;every time;black beans;come back;great place;restaurant week;market bistro;sweet potato;very friendly;first time;happy hour;great service;highly recommend;great food;
264	free parking;hockey game;jobingcom arena;bad seat;very nice;great place;coyotes game;hot dogs;concession stands;first time;very clean;great view;san jose;great venue;hockey games;us airways;arena itself;great time;no matter;choose from;
265	ice cream;nail techs;drive thru;drive through;egg white;rewards card;san diego;us about;first lane;hot stone;cash only;fast food;no fries;hot stones;5 minutes;then asked;your rewards;your rewards card;all over;stone massage;
267	carne asada;mama lupitas;strip mall;mexican food;very good;check out;corn tortillas;first time;parking lot;home cooking;customer service;highly recommend;go back;great service;can get;pretty good;juggling act;5 times;your lunch;very tasty;
268	la perla;hot dog;hot dogs;very good;italian beef;mexican food;customer service;high tea;polish food;downtown glendale;highly recommend;very friendly;first time;come back;go back;cash only;came out;make sure;going back;red sauce;
269	mexican food;mini muffins;very good;really good;shredded beef;eggs benedict;customer service;first time;good food;go back;sanderson ford;great place;green chili;come back;great food;years ago;great service;pretty good;good service;so much;
270	carne asada;chinese food;fried rice;pan dulce;crab puffs;so much;cash only;orange chicken;customer service;very good;happy hour;drive thru;sports bar;taco bell;mexican bakery;really good;first time;going back;your order;great food;
271	greek food;golden greek;fast eddies;greek salad;very good;go back;customer service;family owned;best greek;come back;pita bread;feta cheese;very friendly;every time;strip mall;best greek food;first time;greek restaurant;last night;tasted like;
272	customer service;mexican burger;lennys burger;drive through;fast food;check out;hot dog;great service;burger joint;onion rings;rv park;go back;cowboy burger;your order;long time;really good;burger battle;good burger;french fries;new building;
273	original wineburger;came out;he said;cleaned up;customer service;go back;first time;harris sons;highly recommend;make sure;ive ever;recommend them;onion scoops;beer battered;15 minutes;stump grinding;next week;use them;showed up;next day;
274	open wide;open wide dental;wide dental;dr durisek;massage chairs;dr goodwin;dental office;dental work;not only;years ago;great job;feel like;dental care;hate going;without any;highly recommend;his staff;make sure;previous dentist;called them;
275	customer service;thin crust;very good;first time;pei wei;these guys;very nice;best pizza;animal hospital;highly recommend;really good;so good;know what;go back;dr clark;east maryland;mexican food;feel like;make sure;could not;
276	happy hour;very good;customer service;go back;small plates;first time;feel like;highly recommend;runners den;bacon wrapped;not too;come back;can eat;salon surreal;ended up;so much;can get;going back;great place;great service;
277	happy hour;italian restaurant;too much;very good;live music;go back;great food;best western;last night;make sure;dining room;no one;highly recommend;italian food;ended up;very friendly;short ribs;owner greg;way too much;5 minutes;
278	dr clinton;salon 3121;squaw peak;living social;dr ferrera;go back;your pet;dr agnew;front desk;social deal;living social deal;spa day;palate repair;care about;let alone;peak animal hospital;shellac manicure;blood work;peak animal;your dog;
279	advanced curriculum;church school;christ church;christ church school;preschool program;encourages students;two children;feel like;summer camp;by example;size great technology advanced;werent sure what;each subject;class size great technology;son just;2s class;so many new families;spirituality technology;haystack kind;family group usualy;
280	camelback inn;very nice;camelback mountain;jw marriott;front desk;r bar;pool area;customer service;live music;go back;top notch;feel like;highly recommend;room service;very good;great place;spa pool;happy hour;mummy mountain;jackrabbit pool;
282	peoria pines;golf course;18 holes;pretty good;good time;pro shop;tee boxes;not so;so good;not so good;good things;really take;golf experience;place staff;good shape;never seen;hole 1;good condition;about 3 hours;rating peoria pines;
284	customer service;great job;go back;first time;check out;can only;ann taylor;very friendly;not sure;didnt work;nail salon;fried rice;ended up;pretty good;good about;little more;off coupon;looked like;always done;also love;
285	front yard;so now;25 tons;ive got all;great so now;minutes 930am;all oh;didnt want;mulch messing;email phone;pile covering;looking delivery;front yard landscaping wouldnt;rock right where;professionals couldnt;having vehicle trouble;yard great so now;fill dirt;affordable too driver dumped;still arent;
286	mast air;new unit;came out;home warranty;ac unit;no one;next day;come out;went out;last week;master bedroom;warranty company;great price;second time;great company;home warranty company;cared about;from mast;make sure;swamp cooler;
287	performance marine;prior owner;not sure;rip off;two months;outer tie;by aaa;old owner;complete rebuild;10 years;highly recommend;asked how;love love;ball joints;years now;even more;knows what;owner told;how much;torque converter;
288	french toast;not sure;felt like;good food;friendly service;he said;18 months;great breakfast;goes out;enough 2;breakfast spot;fried steak;gas station;1 star;hash browns;said he;go back;2 b;come back;all day;
289	credit union;customer service;arizona federal;very friendly;all three;arizona federal credit;very nice;so much;federal credit union;federal credit;3 days;arizona federal credit union;monthly fee;went out;great experience;credit score;one time;these guys;eggplant parm;body creations;
29	rip off;only came out 10;jack table;today based;machines sold out;not helpful;bingo lies;mistake so;game all machines sold out;said oops computer mistake so;machines sold;fast food;1000 third;special 3000 first win;said oops computer mistake;special 3000;smelled so rancid;10 ahead;played normally;said oops computer;
290	deep dish;palm glen;deep dish pizza;dish pizza;thin crust;chicago style;style pizza;chinese food;dr mangone;chicago style pizza;pretty good;fried rice;really good;animal hospital;hong kong;very good;chow fun;king wah;very nice;glen animal;
291	turkish coffee;bosnian food;very good;dr rao;sausage sandwich;very friendly;customer service;first time;go back;bosnian sausage;make sure;caffe sarajevo;spinach pita;good food;chuck e;sour cream;chicken sandwich;cabbage rolls;ice cream;feel like;
292	highly recommend;mexican food;vca northern;los compadres;customer service;auto pros;front desk;greek salad;few times;very nice;know what;so much;oil change;dr martin;make sure;humane society;every time;parking lot;not very;pest control;
293	mexican food;bean dip;las glorias;very good;customer service;really good;fish tacos;99 cent;light rail;good food;99 cent margaritas;cent margaritas;papa johns;dr battersby;pretty good;no one;go back;great service;very nice;coming back;
294	14yrs old;great care;comes right;humane society last year;virginias nononsense;them all;without hesitation;virginia kennaway;veterinary services;business again without hesitation prices;refer all;didnt see either;eye issue;just virginia great care;rottie lived till;couch while;dragged out;put them all;comes up;just now;
295	mexican food;el bravo;very good;customer service;carlos obriens;chinese food;really good;first time;shredded beef;super dragon;mexican restaurant;go back;pretty good;ive ever;very friendly;pollo fundido;garage door;good food;not sure;fried rice;
296	aunt chiladas;very good;happy hour;mexican food;tutti santi;tortilla chips;go back;flour tortilla;italian food;flour tortilla chips;squaw peak;flour chips;come back;pretty good;sports bar;chocolate fountain;ive ever;highly recommend;garlic bread;good food;
300	dining room;very good;crab cakes;very nice;came out;sand dabs;minutes later;happy hour;medium rare;came back;customer service;no one;go back;onion soup;not like;bar tab;french onion soup;great food;side dishes;not sure;
301	lopez landscaping;very professional;front yard;drip system;landscaping job;these guys;his team;great landscaping;3 days;golf course;lopez landscape;weeks like other;installed he planned;best choice;budget operation these guys;synthetic turf 2;phone calls;most times even;hose once;keep materials stored;
302	signs threes;fine during;crowd means nothing;district office crap attitude;beverage which;any slower maybe;drive 10 minutes away;10 minutes away;rather drive 10 minutes;never fully stocked;safeway does;beverage which he sipped while;today 11615;office crap;does not price match;safeway does not;office crap attitude;very unfortunate;day ever;walked out without purchasing;
303	your pet;no cart;your pets;time playing greens;horribly pro;other specials regularly mature;clean super;future puppy;specials regularly;taking your;future puppy looks;18 holes;course come into;clean super friendly all around;very clean super;best value;no cart girls;4 hours;no cart girl;off very accommodating;
304	customer service;coffee shop;every time;dr montana;great place;he said;very nice;highly recommend;last time;ive never;fast food;ended up;he didnt;very friendly;all three;no one;front desk;gluten free;he asked;horrible customer;
305	two lanes;crab puffs;bowling alley;customer service;tsos chicken;told us;general tsos chicken;he could;next day;came back;come out;general tsos;lettuce wraps;egg rolls;air conditioning;bowling ball;new unit;he said;very friendly;cool air;
306	25 years;good honest;great price;get good honest;say enough good things;enough good;importantly honest service;auto work done;quick friendly knowledgable fairand most;done quick;good honest work;good things;years ago;work done quick;still make;work done quick friendly knowledgable;pricing great job;25 years ago;theyre under;your auto work done;
307	fish fry;can eat;dive bar;great food;very good;q bar;ive ever;good food;fried fish;every time;very friendly;can eat fish;cocktail sauce;customer service;eat fish;cant wait;go back;last visit;told us;tartar sauce;
308	dr wyatt;community college;any other;ive found;so many;breakfast jack;student union;dental work;pretty good;while being;fitness classes;give them;box location;more serious;last visit;so glad;so far;his staff;1 star;many opportunities;
309	teriyaki chicken;chinese food;green chili;japan express;very good;spicy teriyaki;very nice;fried rice;really good;first time;chicken teriyaki;go back;very friendly;customer service;great food;brown rice;best teriyaki;good food;egg roll;coming back;
310	thai food;pad thai;best thai;real estate;siamese kitchen;papaya salad;very good;can get;thai place;best thai food;good food;thai restaurant;bar next;yellow curry;by far;first time;ice cream;coin gallery;tom yum;strip mall;
311	very good;first time;customer service;mi pueblo;mexican food;great place;make sure;italian deli;go back;highly recommend;pretty good;italian sausage;salsa bar;really good;italian stallion;so much;new york;deli counter;come back;very friendly;
312	go back;mini golf;customer service;front desk;very friendly;very nice;first time;very good;sour cream;pretty good;so much;come back;5 stars;great service;really good;sweet tomatoes;parking lot;great food;came out;roller coaster;
313	chas roberts;can eat;customer service;sushi q;ac unit;came out;very good;go back;happy hour;come out;eat sushi;can eat sushi;not only;strip mall;does not;10 minutes;very nice;fast food;went out;spicy tuna;
314	coffee shop;lee collins;very good;eye opener;go back;galloping groomer;first time;very friendly;home warranty;customer service;waiting room;could not;know what;mexican food;warranty company;highly recommend;come back;few times;so many;each month;
315	usa collision;highly recommend;customer service;best funeral;funeral services;came out;first time;best funeral services;so much;rainbow donuts;feel like;very friendly;them again;5 stars;from them;these guys;very good;recommend them;central car;could not;
316	your dreams;your guests;reception space;chicken prime rib pasta;hall food;sweeping mountain views;rib pasta salad salad veggies;average banquet hall food;tuxedo like clothing;outdoor garden center;baseboards falling off;veggies mashed;night time views which;wearing tuxedo like;christmas party location;care what your reception;wouldnt even;just your average;fruit platter;paint job staff wearing tuxedo;
317	money through;called value;turns out tradesource lost;pool service provider;hard time spending;end up earning;pool service;quality barter group;trade credit;detail before;card alliance turns out;good reason;group called value card;done business;other reviews;through trade;check out other reviews;very hard time spending;earn more money;quality barter group called value;
318	pool service;calling anyone else;next day;went out;calling anyone;anyone else;new unit anyways;service friendly knowledgeable hardworking staff;your guy;charge prices;right out;over 30 years;bestway pool;friendly knowledgeable hardworking staff;help then;only person who;very reasonable too;job new;felt like;job like;
320	country club;country clubs;dried cranberries;main course;cream sauce;golf course;bartenders very clean place very;filet mignon okay;atmosphere fantastic;writing about;fancy table cloths two sizes;most people must;better finally dessert which;his answer always leaves;dessert option;gold course;ice cream;particular air;place very beautiful decor;comes garnished so;
321	credit card;entire dumpster;one delivered;no authorization formally signed;trash additionally every ton;yard dumpsters concrete dirt rock;never heard back;one only;your credit card number;no overcharges;now five stars;took pictures;them up ed;giving your credit;noticed not;yard dumpsters concrete dirt;every ton over 4 tons;good everything else from;positive auerbach;pick ups then lie about;
322	customer service;about what;barber shop;sun bowl;professional cut;worst enemy;professional looking;your loved;hot lather;found sun;could give;highly recommend;reasonable prices;about 8;sun view;old school;honest about;anyone else;thats how;using them;
323	classic catering;highly recommend;customer service;root canal;world nails;nail salon;red cabbage;absolutely love;used classic;helping us;recommend classic;dr owens;social quarters;kings world nails;found out;super friendly;10 years;by far;love coming;well worth;
324	highly recommend;go back;great place;home depot;can eat;auto repair;great job;very nice;customer service;dr wainwright;prime rib;great prices;he said;brake masters;repair shop;good food;apple fritter;so he;great food;very good;
325	fish fry;good food;very good;really good;hash browns;peoria cafe;great service;pretty good;very nice;mexican food;customer service;first time;coming back;going back;very friendly;great food;don lenchos;came out;last time;next time;
326	chinese food;orange chicken;fried rice;big heng;egg drop;egg drop soup;drop soup;egg rolls;oil change;lo mein;crab puffs;pep boys;best chinese;take out;customer service;egg roll;best chinese food;go back;good chinese;great food;
327	customer service;fried rice;every time;coming back;peter piper;know what;from them;come back;go back;10 minutes;didnt want;very friendly;wait time;no one;dive bar;piper pizza;peter piper pizza;discount tire;never go;pool tables;
328	home depot;mexican food;customer service;came out;happy hour;very good;pretty good;first time;ended up;go back;really good;he said;very friendly;pollo especial;4 stars;third party;home depots;best pizza;so good;mexican restaurant;
329	customer service;going back;lone wolf;hairz 2 u;2 u;hairz 2;very friendly;brake masters;feel like;exactly what;hair cut;highly recommend;great job;all over;go back;next time;very happy;these guys;pool tables;youre looking;
330	mexican food;don rubens;great skate;go back;customer service;el paso;great service;cheese crisp;very good;good food;best mexican;first time;great time;great food;roller skating;so much;best mexican food;birthday party;check out;mexican restaurant;
331	mexican food;very good;customer service;captain bills;every time;go back;first time;bean dip;bumper stickers;good food;come back;carne asada;drive thru;mexican restaurant;going back;fast food;really good;breakfast burrito;high school;very friendly;
332	customer service;community tire;ice cream;olive garden;red lobster;very good;very friendly;first time;front desk;fried rice;salad bar;go back;so much;know what;very nice;make sure;oil change;these guys;every time;great service;
333	fried rice;chinese food;car wash;egg roll;lo mein;egg rolls;orange chicken;sour soup;mr wong;lunch special;roller derby;car washes;kung pao;mings pagoda;so good;coming back;egg drop;very good;really good;egg drop soup;
335	lobster bisque;different pointe;very good;restaurant week;come back;great place;creme brulee;special occasion;pork belly;short ribs;pork tenderloin;ended up;highly recommend;came out;go back;different point;5 stars;great view;filet mignon;great food;
336	customer service;highly recommend;every time;recommend them;very friendly;great work;5 stars;your car;these guys;motor werks;first time;scotts motor werks;oil change;scotts motor;he said;cave creek;no one;repair shop;go out;his shop;
337	high school;10 years;public school;patio door;apartment complex;rancho sierra;southwest patio;one method;box spring;junior high;laundry rooms;grade level;public high;patio door repair;not prepare;feel like;up getting;southwest patio door;pick up;3 years;
338	uncle sams;cheese steak;very good;customer service;happy hour;year old;cheese steaks;go back;great place;very friendly;really good;so much;first time;barber shop;these guys;going back;imagination avenue;ended up;every time;very nice;
339	whole foods;golf course;taco bell;customer service;dr holy;front desk;embassy suites;happy hour;salad bar;very nice;prepared foods;parking lot;great place;st george;legacy ballroom;every time;juice bar;pick up;ended up;middle east;
340	customer service;paradise juice;highly recommend;very nice;feel like;know what;every time;ended up;go back;very friendly;your dog;not only;pick up;last time;come back;nail salon;first time;orion mortgage;very good;front desk;
341	johnson automotive;could not;figure out;el mirage;sour cream;what other;4550 mph pep;some sort;mr johnson;shops could not find johnson;could not find johnson;other shops;shops could;going 4550;other shops could not find;other shops could;4550 mph;changed out;not find johnson automotive;problem what other;
342	mexican food;sun city;taco bell;very nice;years ago;customer service;every time;not even;very clean;like family;front desk;so good;hot salsa;next door;can get;nothing special;spring training;ice cream;highly recommend;mashed potatoes;
343	new york;sun city;new york west;york west;customer service;so much;baked goods;very good;stop by;choose from;rainbow cookies;not only;every time;rye bread;italian bakeries;lemon bars;very nice;east coast;devil dogs;know what;
344	fried rice;freedom plaza;eye exam;first time;go back;water chestnuts;didnt want;egg roll;know how;customer service;great deal;chang lees;chang lee;dr levison;going back;care center;sun city;chinese food;from them;lemon chicken;
345	pulled pork;onion rings;bbq sauce;burnt ends;great service;customer service;very good;pretty good;dr marsh;come back;sushi yuki;go back;happy hour;coming back;first time;beef ribs;really good;chicken fried;very friendly;good bbq;
346	car wash;customer service;dr bischoff;oil change;so much;he said;cactus dental;highly recommend;long time;next day;said no;your car;dental care;no one;best pizza;cactus dental care;last time;stay away;coming back;power steering;
347	dr sawyer;four seasons;customer service;stock shop;dog food;very friendly;first time;make sure;orange chicken;great place;very nice;dr morris;pizza place;so much;very helpful;really good;china rainbow;highly recommend;great service;same day;
348	customer service;banner thunderbird;fast food;go back;ended up;first time;very good;no one;waiting room;could not;make sure;dr apigo;village inn;every time;10 minutes;very nice;feel like;fried rice;does not;much better;
349	animal hospital;arrow animal;arrow animal hospital;customer service;happy hour;free breakfast;great place;next day;go back;free pizza;first time;very friendly;urgent care;every time;dr sherrell;care about;make sure;very good;know what;highly recommend;
350	baker wee;customer service;so much;highly recommend;king gyros;every time;first time;ive ever;very good;greek food;come back;wedding cake;very friendly;chicken pita;ended up;brilliant bridal;very nice;family owned;crab puffs;really good;
351	customer service;best buy;frys electronics;go back;chinese food;very good;clam chowder;new england;first time;years ago;no one;crab puffs;can get;know what;fast food;every time;fried clams;going back;onion rings;come back;
352	garlic bread;home depot;customer service;very good;first time;really good;italian food;very friendly;brass armadillo;make sure;go back;highly recommend;come back;so much;last time;going back;years ago;great service;very nice;great place;
353	mexican food;pool pump;these guys;orange chicken;customer service;very good;much better;make sure;years ago;leslie pool;parking lot;19th ave;great prices;not bad;spinach con;15 minutes;dr les;new motor;beef taco;perrys pool;
355	bamboo house;chinese food;very good;go back;customer service;great service;really good;first time;sour soup;orange chicken;strip mall;lunch specials;desert hills;pad thai;dr cellers;could not;squash ravioli;dr lowy;butternut squash;great place;
356	customer service;howard air;buddy stubbs;very friendly;mexican food;home depot;these guys;not only;ended up;every time;he said;credit card;cave creek;great job;very good;highly recommend;network alignment;next day;valley interiors;came out;
357	sitting next;pastor luke;more singing;large church;first time;he told;what he;phx 1st;most amazing;so much;he demanded;no one;years ago;phoenix first;community church;straight from;home church;definitely something;30 miles;big church;
358	dragon palace;chinese food;customer service;live music;fried rice;first time;highly recommend;chinese restaurant;mongolian beef;egg rolls;joes grotto;year old;house special;pretty good;every time;take out;great service;great place;feel like;really good;
359	customer service;go back;very good;roma garden;very friendly;highly recommend;come back;ice cream;really good;ended up;chinese food;first time;strip mall;every time;great service;next time;italian food;great place;know what;pretty good;
360	customer service;red lobster;davids bridal;olive garden;highly recommend;very good;happy hour;go back;make sure;come back;best buy;great service;pick up;so much;ended up;every time;massage envy;sushi bar;very friendly;first time;
361	carne asada;drive thru;sour cream;super nachos;carne asada burrito;asada burrito;not bad;cheese burrito;mexican food;good food;no speaker;customer service;drivethru menu;super nice;2 employees;great food;definitely not;next day;add some;rolled tacos;
362	sun city;sun city florists;city florists;his staff;city florist;sun city florist;amazing job;use them;last minute;use them again;most beautiful;flowers from;lady who;wrong flowers;many books;3 days;couldnt believe;by far;so happy;them again;
363	sun city;go back;little bite;strip mall;very good;salad bar;came out;really good;thin crust;99th ave;pretty good;nothing special;check out;home about;veal parmesan;not worth;chicken parmesan;could not;italian restaurant;several times;
364	sincerely art huseonica;make delicious;people ahead;wonderful lunch;helped us;all nice;beverage manager christine;lounge beverage manager christine;back sincerely;delicious selections;people behind;not waiting;back sincerely art;write yelp reviews;tell us;nice course;members well;yelp reviews;going back;manager christine ensured;
365	prime rib;texas roadhouse;first time;baked potato;very good;come back;go back;happy hour;last night;call ahead;customer service;great food;came out;blt salad;next time;very friendly;so good;mashed potatoes;good food;take out;
366	body shop;covered by;very pleased;ad auto;dental plan;rick colleen;engagement ring;few things;customer service;dentist came;weeks ago;comes home;specialty office;highly recommend;ended up;nw valley;auto body;never received;driver side;didnt even;
367	garage door;home warranty;30 minutes;customer service;smokeys garage;smokeys garage door;garage doors;came out;american home;home shield;used them;american home shield;other companies;warranty company;recommend them;come out;highly recommend;within 30;service call;very professional;
368	new york;pool tables;pretty good;pizza place;dive bar;chinese food;take out;really good;first time;fried rice;not too;style pizza;not like;customer service;york style;new york style;friendly staff;little more;good pizza;second time;
369	insurance company;eye glass;come back;same day;back tomorrow;picked out;12 hour;ten days;authorization code;retail side;guess what;he actually;exam side;come back tomorrow;from them;weekends etc so;follow up;lens brand from cooper;tomorrow now keep;most eye glass providers;
370	pure heart;young couples;pastor dan;adults service;gods love;christian fellowship;great place;community outreach;like home;heart christian fellowship;pure heart christian fellowship;new believers;young adults;pure heart christian;young adults service;heart christian;representing both;growth gods love;place practises what;own spiritual;
371	dr gong;top shelf;customer service;go back;mexican food;villa deli;highly recommend;very good;boars head;very friendly;really good;make sure;give them;come back;first time;didnt know;ended up;drive thru;ive ever;so much;
372	lower back;back pain;lower back pain;toro construction;block wall;sign up;tissue massage;back issues;deep tissue;cant say;front desk;cant say enough;great job;deep tissue massage;dr diana;carrington college;entire staff;block fence;dr zannis;touch wellness;
373	office staff;granite bay;highly recommend;these apartments;come back;shoe repair;not safe;best place;front office;any problems;dog shit;every time;so nice;always helpful;them up;go ahead;longer then;no one;look like;timely manner;
374	program stay away from;youth program stay away;so well organized;modern church nothing;far so good;modern church;childrens re;son loved;unwelcoming parishioners horrible;modern church nothing catholic about;father bob binta;very ugly modern church nothing;management by same;fr victor;office management by same;bible camp;existent youth program;catholic about;program stay;music very unwelcoming parishioners horrible;
375	yoga pura;dr simpson;highly recommend;dryer vent;moon valley;chimney sweep;front desk;yoga studio;arizona chimney;lookout mountain;dr shure;very nice;first time;dr schure;not sure;next day;feel like;very good;arizona chimney sweep;he didnt;
